;Id;Метро;Расстояние до метро;Время до метро;Улица;Дом;Стены;Комнат;Общая площадь;Жилая площадь;Кухня;Этаж;Этажность;Лифт (пасс.);Лифт (груз.);Балкон;Лоджия;С/у (разд.);С/у (совм.);lng;lat;Цена (руб.);валюта цены;Новостройка
845;2988766;Текстильщики;957;14;8-я улица Текстильщиков;13К1;не заполнено;2;69.0;34.6;13.0;1;16;0;0;0;0;1;0;55.703662;37.745232;12,000,000;2;0
846;2989594;Парк Культуры;821;12;1-й Зачатьевский переулок;6;не заполнено;3;130.9;91.0;16.0;1;6;0;0;2;0;3;0;55.739985;37.603109;122,239,160;1;0
847;2990339;Рижская;331;5;Трифоновская улица;61К1;монолит-кирпич;3;93.0;56.0;10.0;6;8;1;1;0;1;0;2;55.790245999999996;37.632655;35,000,000;2;0
848;2999725;;0;0;улица Демьяна Бедного;2К2;панель;3;73.0;43.0;10.0;1;17;1;1;0;0;1;0;55.769955;37.488844;12,000,000;2;0
849;3001015;Библиотека им. Ленина;869;13;улица Серафимовича;2;нет данных;5;121.5;90.0;8.0;7;11;2;0;1;0;0;1;55.74446;37.613018;70,000,000;2;0
850;3005359;Академическая;1015;15;улица Шверника;1К3;кирпич;2;45.0;31.0;6.0;3;4;0;0;1;0;1;0;55.694992000000006;37.580553;8,200,000;2;0
851;3005597;Ленинский проспект;681;10;улица Косыгина;2к1;монолит;4;268.0;204.0;26.0;2;6;1;0;0;1;0;3;55.70969300000001;37.57678;293,116,638;1;0
852;3008053;Маяковская;965;14;улица Спиридоновка;34С2;кирпич;5;250.0;158.0;20.0;5;6;1;0;1;0;3;0;55.762783999999996;37.590443;154,407,360;1;0
853;3008575;Университет;2391;36;Мичуринский проспект;6к2;монолит-кирпич;3;155.0;87.0;25.0;12;17;1;1;1;0;1;1;55.714039;37.524623999999996;160,000,000;2;0
854;3009059;Университет;203;3;Ломоносовский проспект;25к5;монолит-кирпич;5;185.0;100.0;17.0;9;12;0;0;1;1;1;1;55.69239399999999;37.531684000000006;84,000,000;2;0
855;3009211;Парк Культуры;696;10;Бутиковский переулок;5с2;не заполнено;6;270.0;0.0;0.0;5;6;1;1;0;0;0;0;55.738170999999994;37.602894;643,364,000;1;0
856;3009478;Выставочная;411;6;набережная Пресненская;8;монолит;3;187.0;131.0;16.0;30;73;0;0;0;0;3;0;55.747728;37.538871;120,309,068;1;0
857;3010197;Новокузнецкая;672;10;Садовническая улица;51С1;кирпич;2;44.0;30.0;0.0;2;6;1;0;0;0;0;1;55.742847999999995;37.639976000000004;25,000,000;2;0
858;3010292;Крылатское;1425;21;улица Крылатские Холмы;30К8;панель;4;105.0;65.0;10.0;6;22;1;1;1;0;0;1;55.769955;37.417769;29,500,000;2;0
859;3011086;Чеховская;423;6;улица Петровка;28;кирпич;3;120.4;96.0;0.0;3;4;0;0;0;0;0;2;55.767717000000005;37.614276000000004;96,504,600;1;0
860;3013159;Новокузнецкая;651;10;Озерковская набережная;26;не заполнено;2;76.0;55.0;0.0;6;7;2;2;1;0;0;1;55.739387;37.638197999999996;73,033,510;1;0
861;3018087;Театральная;676;10;Тверская улица;9;нет данных;3;110.0;60.0;20.0;3;9;1;0;0;0;1;0;55.759856000000006;37.610548;128,672,800;1;0
862;3019722;Полежаевская;2054;31;улица Демьяна Бедного;6К2;панель;1;38.7;20.7;8.5;2;12;1;1;0;0;1;0;55.771297;37.490344;6,500,000;2;0
863;3022510;Арбатская;460;7;Гоголевский бульвар;27;кирпич;2;45.0;27.0;6.0;4;7;1;0;0;0;0;1;55.748939;37.599247;15,400,000;2;0
864;3022566;Сухаревская;384;6;Костянский переулок;14;кирпич;3;98.0;59.0;8.0;3;6;1;0;0;0;0;2;55.769676000000004;37.636796000000004;64,336,400;1;0
865;3028102;Войковская;1284;19;Ленинградское шоссе;25к3;монолит-кирпич;4;140.2;76.2;13.0;22;30;2;2;0;1;3;0;55.828162;37.487874;36,500,000;2;0
866;3032304;Проспект Мира;555;8;Банный переулок;3;монолит-кирпич;3;130.0;85.0;13.0;3;12;1;1;0;2;0;2;55.786404000000005;37.636724;59,000,000;2;0
867;3032868;Тропарево;370;6;Ленинский проспект;135К1;панель;2;54.0;32.0;10.0;6;17;1;1;1;0;1;0;55.643032999999996;37.475468;14,000,000;2;0
868;3033295;Дубровка;319;5;Шарикоподшипниковская улица;16;панель;2;56.0;35.0;9.0;14;14;1;1;1;0;0;1;55.719181000000006;37.673484;12,200,000;2;0
869;3036269;Юго-Западная;8129;122;Новоорловская улица;6;панель;2;52.6;30.1;8.5;4;14;1;1;1;0;1;0;55.638211;37.363726;8,300,000;2;0
870;3037873;Войковская;1197;18;улица Адмирала Макарова;13;нет данных;1;36.0;0.0;9.0;5;5;0;0;1;0;1;0;55.828683;37.494602;6,950,000;2;0
871;3038809;Тимирязевская;1236;19;Большая Марфинская улица;1к1;панель;1;36.0;17.0;9.0;3;17;1;1;1;0;1;0;55.826139000000005;37.591809000000005;7,900,000;2;0
872;3038829;ВДНХ;3144;47;Большая Марфинская улица;1к1;панель;1;36.0;17.0;9.0;3;17;1;1;1;0;1;0;55.826139000000005;37.591809000000005;7,800,000;2;0
873;3039288;Выставочная;473;7;набережная Пресненская;8с1;монолит-кирпич;3;221.6;100.0;65.0;37;60;2;2;0;0;0;2;55.747226;37.538458;174,396,782;1;0
874;3039864;Новые черемушки;1771;27;Ленинский проспект;79;кирпич;3;80.7;55.8;14.0;8;9;1;0;1;0;1;0;55.68474200000001;37.541656;28,900,000;2;0
875;3041903;Университет;1656;25;улица Косыгина;19;монолит;6;322.0;0.0;0.0;4;6;0;0;0;0;0;0;55.705387;37.549893;418,186,600;1;0
876;3041910;Полежаевская;829;12;Ходынский бульвар;13С1;монолит;3;108.0;0.0;0.0;9;11;0;0;0;0;0;0;55.784764;37.524426;70,770,040;1;0
877;3041912;Арбатская;993;15;Большая Никитская улица;45;монолит;6;640.0;0.0;0.0;6;7;0;0;0;0;0;0;55.757526;37.590632;965,046,000;1;0
878;3041913;Арбатская;993;15;Большая Никитская улица;45;монолит;5;200.0;0.0;0.0;5;7;0;0;0;0;0;0;55.757526;37.590632;321,682,000;1;0
879;3041914;Арбатская;993;15;Большая Никитская улица;45;монолит;6;340.0;0.0;0.0;1;7;0;0;0;0;0;0;55.757526;37.590632;225,177,400;1;0
880;3041915;Арбатская;518;8;Филипповский переулок;8С1;монолит;4;205.0;0.0;0.0;3;8;0;0;0;0;0;0;55.74857900000001;37.598555;225,177,400;1;0
881;3041916;Арбатская;518;8;Филипповский переулок;8С1;монолит;4;223.0;0.0;0.0;4;8;0;0;0;0;0;0;55.74857900000001;37.598555;244,478,320;1;0
882;3041919;Смоленская;446;7;Малый Новопесковский переулок;8;монолит;4;120.0;0.0;0.0;7;13;0;0;0;0;0;0;55.749632999999996;37.577560999999996;160,841,000;1;0
883;3041920;Смоленская;446;7;Малый Новопесковский переулок;8;монолит;3;207.0;0.0;0.0;8;13;0;0;0;0;0;0;55.749632999999996;37.577560999999996;482,523,000;1;0
884;3041930;Парк Культуры;674;10;Молочный переулок;1;монолит;4;220.0;0.0;0.0;1;5;0;0;0;0;0;0;55.738561;37.602067;384,731,672;1;0
885;3041931;Парк Культуры;674;10;Молочный переулок;1;монолит;6;440.0;0.0;0.0;5;5;0;0;0;0;0;0;55.738561;37.602067;836,373,200;1;0
886;3041933;Парк Культуры;717;11;Бутиковский переулок;5;монолит;6;275.0;0.0;0.0;3;6;0;0;0;0;0;0;55.738622;37.602813;579,027,600;1;0
887;3041934;Парк Культуры;717;11;Бутиковский переулок;5;монолит;5;415.0;0.0;0.0;6;6;0;0;0;0;0;0;55.738622;37.602813;1,544,073,600;1;0
888;3041937;Парк Культуры;717;11;Бутиковский переулок;5;монолит;4;260.0;0.0;0.0;5;6;0;0;0;0;0;0;55.738622;37.602813;579,027,600;1;0
889;3041966;Университет;3045;46;Мосфильмовская улица;70к1;монолит;4;195.0;0.0;0.0;8;17;0;0;0;0;0;0;55.714866;37.504663;150,547,176;1;0
890;3041972;Университет;3045;46;Мосфильмовская улица;70к1;монолит;3;145.0;0.0;0.0;12;35;0;0;0;0;0;0;55.714866;37.504663;106,155,060;1;0
891;3041976;Университет;3045;46;Мосфильмовская улица;70к1;монолит;5;245.0;0.0;0.0;2;17;0;0;0;0;0;0;55.714866;37.504663;157,624,180;1;0
892;3041980;Университет;3045;46;Мосфильмовская улица;70к1;монолит;4;145.0;0.0;0.0;1;40;0;0;0;0;0;0;55.714866;37.504663;119,665,704;1;0
893;3041995;Третьяковская;310;5;Лаврушинский переулок;11к1;монолит;5;261.0;0.0;0.0;3;7;0;0;0;0;0;0;55.742154000000006;37.621371999999994;334,549,280;1;0
894;3041997;Новокузнецкая;868;13;улица Бахрушина;13;монолит;4;160.0;0.0;0.0;5;9;0;0;0;0;0;0;55.735656999999996;37.636275;160,841,000;1;0
895;3041999;Октябрьская;820;12;1-й Голутвинский переулок;7;монолит;5;225.0;0.0;0.0;2;5;0;0;0;0;0;0;55.736635;37.611131;514,691,200;1;0
896;3042031;Университет;2391;36;Мичуринский проспект;6к2;монолит;6;200.0;0.0;0.0;16;17;0;0;0;0;0;0;55.714039;37.524623999999996;315,248,360;1;0
897;3042032;Университет;2391;36;Мичуринский проспект;6к2;монолит;4;150.0;0.0;0.0;9;17;0;0;0;0;0;0;55.714039;37.524623999999996;152,477,268;1;0
898;3042034;Маяковская;1244;19;Гранатный переулок;8С4;монолит;5;278.0;0.0;0.0;4;9;0;0;0;0;0;0;55.76029200000001;37.589805;804,848,364;1;0
899;3042045;Международная;283;4;набережная Пресненская;12;монолит-кирпич;6;345.0;0.0;0.0;53;62;0;0;0;0;0;0;55.74939499999999;37.536967;221,960,580;1;0
900;3042046;Международная;283;4;набережная Пресненская;12;монолит-кирпич;4;110.0;0.0;0.0;49;62;0;0;0;0;0;0;55.74939499999999;37.536967;116,770,566;1;0
901;3042047;Международная;283;4;набережная Пресненская;12;монолит-кирпич;4;115.0;0.0;0.0;49;62;0;0;0;0;0;0;55.74939499999999;37.536967;122,110,487;1;0
902;3042048;Международная;283;4;набережная Пресненская;12;монолит-кирпич;5;221.0;0.0;0.0;49;62;0;0;0;0;0;0;55.74939499999999;37.536967;234,827,860;1;0
903;3042067;Тверская;405;6;Большой Гнездниковский переулок;3;монолит;3;145.0;0.0;0.0;5;8;0;0;0;0;0;0;55.76172;37.604592;334,549,280;1;0
904;3042071;Университет;3043;46;Минская улица;1ГК1;монолит;4;138.0;0.0;0.0;8;8;0;0;0;0;0;0;55.71304;37.500953;88,462,550;1;0
905;3042075;Университет;3043;46;Минская улица;1ГК1;монолит;4;174.0;0.0;0.0;17;17;0;0;0;0;0;0;55.71304;37.500953;160,841,000;1;0
906;3042078;Цветной бульвар;546;8;переулок Печатников;3;монолит;3;90.0;0.0;0.0;2;6;0;0;0;0;0;0;55.767483999999996;37.625073;57,902,760;1;0
907;3042079;Цветной бульвар;546;8;переулок Печатников;3;монолит;3;90.0;0.0;0.0;4;6;0;0;0;0;0;0;55.767483999999996;37.625073;71,735,086;1;0
908;3042080;Цветной бульвар;546;8;переулок Печатников;3;монолит;4;106.0;0.0;0.0;5;6;0;0;0;0;0;0;55.767483999999996;37.625073;95,732,563;1;0
909;3042081;Цветной бульвар;546;8;переулок Печатников;3;монолит;6;237.0;0.0;0.0;5;6;0;0;0;0;0;0;55.767483999999996;37.625073;191,079,108;1;0
910;3042091;Смоленская;520;8;Гагаринский переулок;24/7С1;монолит;6;350.0;0.0;0.0;5;6;0;0;0;0;0;0;55.745123;37.590703999999995;373,151,120;1;0
911;3042098;Кропоткинская;736;11;Молочный переулок;7;монолит;5;250.0;0.0;0.0;3;5;0;0;0;0;0;0;55.738992;37.600666;643,364,000;1;0
912;3042106;Парк Культуры;766;11;Бутиковский переулок;3;монолит;6;450.0;0.0;0.0;6;6;0;0;0;0;0;0;55.738769;37.603577;1,029,382,400;1;0
913;3043857;Кантемировская;1433;21;Кантемировская улица;4К1;панель;3;76.0;47.0;12.0;17;17;1;1;1;1;1;0;55.637428;37.680194;11,500,000;2;0
914;3043873;Сокольники;945;14;Стромынский переулок;6;кирпич;2;59.0;30.0;15.0;5;5;2;2;0;1;0;1;55.79231600000001;37.694001;18,000,000;2;0
915;3046644;Смоленская;637;10;Староконюшенный переулок;35С2;монолит;4;165.0;0.0;0.0;6;6;1;1;1;0;3;0;55.748665;37.59383;160,000,000;2;0
916;3047231;Китай-город;150;2;улица Солянка;1/2;кирпич;4;214.0;115.0;20.0;6;6;1;0;0;0;0;2;55.754167;37.637389;85,000,000;2;0
917;3048131;Университет;342;5;Ломоносовский проспект;25к2;не заполнено;3;111.0;60.0;15.0;2;15;1;1;1;0;0;2;55.695195;37.530229;60,000,000;2;0
918;3051157;;0;0;Минская улица;1ГК1;не заполнено;4;163.8;143.0;0.0;11;16;2;1;0;1;0;3;55.71304;37.500953;108,812,055;1;0
919;3051547;Кузьминки;154;2;Волгоградский проспект;74К1;панель;3;58.0;42.0;6.0;5;5;0;0;1;0;0;1;55.705153;37.760917;8,500,000;2;0
920;3056054;Пушкинская;361;5;Тверская улица;12С8;кирпич;4;104.0;0.0;0.0;3;6;0;0;0;0;0;0;55.763932999999994;37.60929;53,494,430;1;0
921;3056060;Ленинский проспект;707;11;улица Косыгина;2;монолит;6;270.0;0.0;0.0;2;7;0;0;0;0;0;0;55.708434999999994;37.576106;260,562,420;1;0
922;3056062;Смоленская;1503;23;Саввинская набережная;9;монолит;5;192.0;0.0;0.0;9;15;0;0;0;0;0;0;55.736914;37.569396000000005;192,365,836;1;0
923;3056071;Парк Культуры;900;13;Пожарский переулок;10;монолит;6;280.0;0.0;0.0;6;6;0;0;0;0;0;0;55.741682999999995;37.601726;386,018,400;1;0
924;3056074;Кропоткинская;779;12;улица Остоженка;25;монолит;4;205.0;0.0;0.0;8;8;0;0;0;0;0;0;55.739468;37.597333;360,283,840;1;0
925;3056081;Арбатская;993;15;Большая Никитская улица;45;монолит;5;206.0;0.0;0.0;2;7;0;0;0;0;0;0;55.757526;37.590632;514,691,200;1;0
926;3056091;Парк Культуры;423;6;переулок Хилков;5;монолит;3;110.0;0.0;0.0;3;6;0;0;0;0;0;0;55.738277000000004;37.5971;167,274,640;1;0
927;3056093;Парк Культуры;717;11;Бутиковский переулок;5;монолит;4;483.0;0.0;0.0;6;6;0;0;0;0;0;0;55.738622;37.602813;965,046,000;1;0
928;3056095;Смоленская;568;9;Ружейный переулок;3;монолит;5;235.0;0.0;0.0;9;10;0;0;0;0;0;0;55.742955;37.580508;193,009,200;1;0
929;3056098;Спортивная;1083;16;3-я Фрунзенская улица;5;монолит;4;167.0;0.0;0.0;10;10;0;0;0;0;0;0;55.720028000000006;37.57881;546,859,400;1;0
930;3056099;Спортивная;1083;16;3-я Фрунзенская улица;5;монолит;4;179.0;0.0;0.0;4;10;0;0;0;0;0;0;55.720028000000006;37.57881;241,840,528;1;0
931;3056100;Университет;3045;46;Мосфильмовская улица;70к1;монолит;6;388.0;0.0;0.0;8;17;0;0;0;0;0;0;55.714866;37.504663;379,584,760;1;0
932;3056101;Университет;3045;46;Мосфильмовская улица;70к1;монолит;4;182.0;0.0;0.0;19;38;0;0;0;0;0;0;55.714866;37.504663;99,721,420;1;0
933;3057550;Полежаевская;1006;15;Ходынский бульвар;5к4;монолит-кирпич;4;156.0;120.0;25.0;32;32;1;1;0;0;0;0;55.783352;37.533526;80,333,330;3;0
934;3057761;Рязанский проспект;968;15;улица Федора Полетаева;32К1;кирпич;1;30.0;18.0;6.0;9;9;1;0;1;0;0;1;55.708161;37.786527;5,800,000;2;0
935;3057867;Речной вокзал;487;7;Флотская улица;2;монолит;6;310.0;162.0;18.0;3;17;1;1;0;4;1;4;55.849787;37.476196;95,000,000;2;0
936;3060060;Петровско-Разумовская;5950;89;Базовская улица;10;панель;3;77.6;45.0;11.0;2;17;1;1;0;1;1;0;55.87609200000001;37.511373999999996;10,500,000;2;0
937;3060459;Волоколамская;1406;21;Окружная улица;6А;блочный;1;31.0;20.0;6.0;1;5;0;0;0;0;0;1;55.843433999999995;37.400189000000005;5,800,000;2;0
938;3060481;Белорусская;1140;17;Ленинградский проспект;28;нет данных;3;70.0;45.0;8.0;4;7;1;0;1;0;1;0;55.783554;37.571812;16,700,000;2;0
939;3061433;Беляево;1058;16;улица Академика Волгина;8А;не заполнено;2;47.0;30.0;7.0;3;20;2;1;0;0;0;1;55.651562;37.517140999999995;12,500,000;2;0
940;3061580;Крылатское;3551;53;Карамышевский проезд;7К2;не заполнено;6;410.0;0.0;0.0;1;3;1;1;0;0;0;0;55.777378000000006;37.453971;244,478,320;1;0
941;3061771;Сокол;437;7;Ленинградский проспект;77К2;кирпич;2;62.0;36.0;9.0;4;9;1;1;0;0;0;1;55.80529;37.508274;14,800,000;2;0
942;3062789;Петровско-Разумовская;2259;34;4-й Новомихалковский проезд;15;нет данных;3;65.0;42.0;6.0;5;5;0;0;0;0;1;0;55.844101;37.541952;9,150,000;2;0
943;3063344;Полежаевская;1889;28;улица Куусинена;23К2;не заполнено;5;242.0;175.0;0.0;11;12;1;1;0;0;0;3;55.792954;37.508615999999996;114,500,000;2;0
944;3063634;Юго-Западная;1513;23;проспект Вернадского;94к4;кирпич;2;100.0;53.0;0.0;18;33;2;2;0;0;2;0;55.652999;37.471740000000004;53,500,000;2;0
945;3064981;Тушинская;1062;16;улица Свободы;17;нет данных;2;46.6;27.1;8.0;1;4;0;0;0;0;0;1;55.830938;37.450962;9,000,000;2;0
946;3065102;;0;0;Ферганский проезд;10К2;панель;3;63.0;45.0;14.0;5;9;1;1;0;1;1;0;55.696879;37.820240999999996;8,350,000;2;0
947;3065417;Волоколамская;783;12;Митинская улица;12;монолит-кирпич;3;100.0;66.0;20.0;2;21;1;1;0;0;0;2;55.84121;37.376932000000004;16,000,000;2;0
948;3066214;Кутузовская;362;5;Студенческая улица;42К2;кирпич;3;74.0;43.0;12.0;3;5;1;0;0;0;1;0;55.739463;37.539545000000004;17,000,000;2;0
949;3068055;Проспект Вернадского;1375;21;улица Удальцова;52;панель;2;87.0;45.0;25.0;10;17;2;3;0;0;0;1;55.685543;37.489562;22,000,000;2;0
950;3071866;Деловой центр;337;5;набережная Пресненская;12;монолит;2;170.0;119.0;22.0;49;97;0;0;0;0;2;0;55.74939499999999;37.536967;174,995,008;1;0
951;3071883;Тверская;543;8;Тверская улица;8К2;нет данных;7;120.0;0.0;0.0;8;8;1;1;0;0;0;0;55.762622;37.611113;108,535,507;1;0
952;3075014;Борисово;1933;29;улица Борисовские Пруды;5к1;монолит-кирпич;5;140.4;70.0;20.0;14;22;1;1;0;2;3;0;55.636504;37.71345;34,500,000;2;0
953;3075212;;0;0;Тарусская улица;18К2;не заполнено;2;58.5;31.2;10.0;5;22;1;2;1;2;0;1;55.602225;37.528765;10,800,000;2;0
954;3075232;Коньково;2453;37;улица Островитянова;4;не заполнено;4;152.0;90.0;19.0;12;17;2;2;0;1;2;0;55.645192;37.488062;47,000,000;2;0
955;3076819;;0;0;Мичуринский проспект;6к2;не заполнено;5;205.0;110.0;18.0;4;15;1;1;1;0;0;3;55.714039;37.524623999999996;244,736,880;1;0
956;3077729;Юго-Западная;566;8;улица Академика Анохина;5К3;панель;4;114.0;70.0;15.0;17;17;1;1;0;1;2;0;55.663004;37.475881;25,900,000;2;0
957;3080030;Выхино;924;14;Снайперская улица;6К2;панель;2;45.0;29.0;6.0;5;9;1;0;0;0;0;1;55.723486;37.810459;6,300,000;2;0
958;3080188;Молодежная;516;8;Рублевское шоссе;97К1;панель;3;81.3;45.1;9.0;8;17;1;1;0;2;0;2;55.741606999999995;37.423851;16,500,000;2;0
959;3080451;Киевская;756;11;Саввинская набережная;9;не заполнено;5;215.0;215.0;0.0;12;15;0;0;0;0;0;0;55.736914;37.569396000000005;193,009,200;1;0
960;3080511;Сокол;858;13;Чапаевский переулок;3;монолит-кирпич;3;128.4;30.0;0.0;11;42;4;1;0;0;0;0;55.798480000000005;37.520671;99,721,420;1;0
961;3081246;Маяковская;861;13;Малая Бронная улица;27/14;не заполнено;7;219.4;165.0;25.0;6;7;0;0;0;0;0;0;55.763412;37.593938;211,731,092;1;0
962;3081842;Чертановская;1052;16;Чертановская улица;2/11;панель;3;63.0;44.0;7.0;6;9;1;0;0;2;0;1;55.63333299999999;37.601421;10,500,000;2;0
963;3083157;Новокузнецкая;298;4;Большая Татарская улица;13С1;монолит;6;300.0;0.0;0.0;10;10;0;0;0;0;0;0;55.74067900000001;37.632943;366,717,480;1;0
964;3083258;Новогиреево;291;4;Зеленый проспект;48К3;кирпич;3;90.0;53.0;16.0;3;16;1;1;0;2;0;1;55.752252;37.809946999999994;21,500,000;2;0
965;3086895;Маяковская;498;7;Старопименовский переулок;6;нет данных;4;100.0;70.0;18.0;7;8;1;1;1;0;1;1;55.768815000000004;37.601376;41,818,660;1;0
966;3087026;Красные ворота;304;5;Малый Харитоньевский переулок;7С1;кирпич;4;150.0;97.0;13.0;4;4;0;0;1;1;1;0;55.76592900000001;37.64542;46,000,000;2;0
967;3087102;Кропоткинская;970;15;улица Пречистенка;27;кирпич;5;250.0;160.0;0.0;3;5;0;0;0;0;0;3;55.740421;37.591386;321,682,000;1;0
968;3087186;Маяковская;1239;19;Гранатный переулок;6;монолит;4;223.3;160.0;0.0;6;9;1;0;0;0;0;2;55.760109;37.591952;514,691,200;1;0
969;3087208;Чистые пруды;1116;17;Казарменный переулок;3;монолит;5;641.2;450.0;0.0;10;10;1;0;0;0;0;0;55.757212;37.649552;863,123,300;1;0
970;3087244;Кунцевская;736;11;Молодогвардейская улица;8к1;монолит;2;108.2;80.0;21.0;7;13;2;1;1;1;1;1;55.735829;37.439085999999996;35,706,000;2;0
971;3087254;Кунцевская;736;11;Молодогвардейская улица;8к1;монолит;1;78.8;50.0;15.0;12;13;2;1;1;0;0;2;55.735829;37.439085999999996;23,640,000;2;0
972;3090888;Арбатская;518;8;Филипповский переулок;8С1;монолит;4;287.0;200.0;0.0;8;9;0;0;0;0;0;0;55.74857900000001;37.598555;560,983,500;3;0
973;3091254;Улица 1905 года;988;15;Большая Грузинская улица;19;монолит;4;184.0;130.0;0.0;5;9;0;0;0;0;0;2;55.766916;37.577139;258,936,990;1;0
974;3091714;Сухаревская;291;4;улица Гиляровского;4К1;монолит;3;130.0;90.0;0.0;7;9;0;0;0;0;0;0;55.774674;37.630831;86,312,330;1;0
975;3091778;Парк Победы;2152;32;Минская улица;1А;монолит;6;397.0;280.0;0.0;7;7;0;0;0;0;0;0;55.718872;37.499893;484,676,930;1;0
976;3091821;Арбатская;1001;15;Кривоарбатский переулок;15С1;кирпич;6;250.0;175.0;20.0;3;4;1;0;0;0;0;3;55.74774300000001;37.589725;190,000,000;2;0
977;3092087;Славянский бульвар;1295;19;Нежинская улица;1к1;монолит;3;127.0;70.0;25.0;21;30;2;2;0;1;2;0;55.718973;37.478908000000004;73,030,300;3;0
978;3094675;Полянка;176;3;улица Малая Полянка;2;монолит;6;687.0;485.0;0.0;9;10;1;1;0;0;0;0;55.735915000000006;37.616252;1,140,318,668;1;0
979;3094793;Маяковская;490;7;Воротниковский переулок;5/9;кирпич;3;90.0;70.0;12.0;6;7;0;0;0;0;0;1;55.769518999999995;37.601852;54,000,000;2;0
980;3094813;Пушкинская;644;10;Тверской бульвар;16;монолит;5;156.0;120.0;0.0;8;9;0;0;0;0;0;2;55.760013;37.601753;225,739,940;1;0
981;3094870;Кропоткинская;913;14;переулок Коробейников;1;монолит;3;165.0;125.0;0.0;3;6;1;0;0;0;0;2;55.737314000000005;37.600891;371,806,960;1;0
982;3094907;Кропоткинская;1024;15;переулок Хилков;1;монолит;4;245.0;175.0;0.0;8;8;0;0;0;0;0;3;55.736458;37.599678000000004;406,663,863;1;0
983;3095043;Кропоткинская;323;5;Колымажный переулок;10;монолит;3;178.0;130.0;0.0;2;8;0;0;0;0;0;2;55.748199;37.604403000000005;385,085,780;1;0
984;3095054;Киевская;760;11;Саввинская набережная;9;не заполнено;5;216.0;165.0;21.0;12;15;0;0;0;0;3;0;55.736878000000004;37.569359999999996;193,009,200;1;0
985;3095189;Пушкинская;393;6;Богословский переулок;12А;монолит;3;126.3;100.0;0.0;5;8;1;0;0;0;0;2;55.763493000000004;37.599319;251,567,245;1;0
986;3095236;Пушкинская;393;6;Богословский переулок;12А;не заполнено;3;130.0;100.0;0.0;2;8;0;0;0;0;0;2;55.763493000000004;37.599319;215,780,825;1;0
987;3095243;Пушкинская;393;6;Богословский переулок;12А;монолит;4;230.0;180.0;0.0;2;8;1;0;0;0;0;2;55.763493000000004;37.599319;335,954,146;1;0
988;3095250;Пушкинская;393;6;Богословский переулок;12А;монолит;5;360.0;280.0;0.0;2;8;1;0;0;0;0;3;55.763493000000004;37.599319;621,448,776;1;0
989;3095266;Арбатская;993;15;Большая Никитская улица;45;не заполнено;4;191.0;150.0;0.0;6;7;0;0;0;0;0;3;55.757526;37.590632;331,970,500;1;0
990;3095276;Арбатская;993;15;Большая Никитская улица;45;монолит;6;327.0;270.0;0.0;1;7;0;0;0;0;0;2;55.757526;37.590632;205,876,480;1;0
991;3095286;Арбатская;993;15;Большая Никитская улица;45;не заполнено;6;509.0;350.0;0.0;7;7;0;3;0;0;0;0;55.757526;37.590632;995,911,500;1;0
992;3095322;Тверская;731;11;Тверской бульвар;9;кирпич;4;240.0;180.0;20.0;3;6;0;0;1;0;3;0;55.75939;37.598968;379,584,760;1;0
993;3097040;Аэропорт;385;6;Ленинградский проспект;66К2;монолит;4;138.0;100.0;30.0;15;20;2;2;3;0;3;0;55.803292000000006;37.526986;39,000,000;2;0
994;3100762;;0;0;Покровская улица;31;панель;2;54.0;32.0;10.0;8;17;1;1;1;0;1;0;55.705695999999996;37.922056;7,500,000;2;0
995;3100765;;0;0;улица Маресьева;3;панель;3;75.0;48.0;13.0;6;17;1;1;1;1;1;0;55.70799399999999;37.930465000000005;9,200,000;2;0
996;3111106;Щукинская;932;14;Щукинская улица;8к1;не заполнено;4;145.0;80.0;38.0;3;16;1;1;1;0;0;0;55.809201;37.478145;38,000,000;2;0
997;3111400;Достоевская;598;9;улица Советской Армии;6;монолит-кирпич;3;102.7;62.2;10.0;5;14;1;1;1;0;2;1;55.786703;37.617474;73,030,300;3;0
998;3112978;Савеловская;670;10;Башиловская улица;3К1;панель;3;54.0;37.0;6.0;4;9;2;0;0;1;1;0;55.794178;37.576456;10,100,000;2;0
999;3114659;Домодедовская;780;12;Воронежская улица;9;панель;3;76.5;45.0;10.0;16;17;1;1;0;1;1;0;55.610326;37.72952;13,000,000;2;0
1000;3115379;Академическая;1553;23;Большая Черемушкинская улица;11К1;кирпич;1;30.0;19.0;6.0;2;9;1;0;0;0;0;1;55.68719300000001;37.597055;6,500,000;2;0
